WasdeNumber,ReportDate,ReportTitle,Attribute,ReliabilityProjection,Commodity,Region,MarketYear,ProjEstFlag,AnnualQuarterFlag,Value,Unit,ReleaseDate,ReleaseTime,ForecastYear,ForecastMonth
590,July 2019,U.S. Cotton Supply and Use,Production,,Cotton,United States,2017/18,,Annual,20.92,Million 480 Pound Bales,2019-07-11,12:00:00.0000000,2019,7
590,July 2019,U.S. Cotton Supply and Use,Production,,Cotton,United States,2018/19,Est.,Annual,18.37,Million 480 Pound Bales,2019-07-11,12:00:00.0000000,2019,7
590,July 2019,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,Proj.,Annual,22.0,Million 480 Pound Bales,2019-07-11,12:00:00.0000000,2019,7
591,August 2019,U.S. Cotton Supply and Use,Production,,Cotton,United States,2017/18,,Annual,20.92,Million 480 Pound Bales,2019-08-12,12:00:00.0000000,2019,8
591,August 2019,U.S. Cotton Supply and Use,Production,,Cotton,United States,2018/19,Est.,Annual,18.37,Million 480 Pound Bales,2019-08-12,12:00:00.0000000,2019,8
591,August 2019,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,Proj.,Annual,22.52,Million 480 Pound Bales,2019-08-12,12:00:00.0000000,2019,8
592,September 2019,U.S. Cotton Supply and Use,Production,,Cotton,United States,2017/18,,Annual,20.92,Million 480 Pound Bales,2019-09-12,12:00:00.0000000,2019,9
592,September 2019,U.S. Cotton Supply and Use,Production,,Cotton,United States,2018/19,Est.,Annual,18.37,Million 480 Pound Bales,2019-09-12,12:00:00.0000000,2019,9
592,September 2019,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,Proj.,Annual,21.86,Million 480 Pound Bales,2019-09-12,12:00:00.0000000,2019,9
593,October 2019,U.S. Cotton Supply and Use,Production,,Cotton,United States,2017/18,,Annual,20.92,Million 480 Pound Bales,2019-10-10,12:00:00.0000000,2019,10
593,October 2019,U.S. Cotton Supply and Use,Production,,Cotton,United States,2018/19,Est.,Annual,18.37,Million 480 Pound Bales,2019-10-10,12:00:00.0000000,2019,10
593,October 2019,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,Proj.,Annual,21.71,Million 480 Pound Bales,2019-10-10,12:00:00.0000000,2019,10
594,November 2019,U.S. Cotton Supply and Use,Production,,Cotton,United States,2017/18,,Annual,20.92,Million 480 Pound Bales,2019-11-08,12:00:00.0000000,2019,11
594,November 2019,U.S. Cotton Supply and Use,Production,,Cotton,United States,2018/19,Est.,Annual,18.37,Million 480 Pound Bales,2019-11-08,12:00:00.0000000,2019,11
594,November 2019,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,Proj.,Annual,20.82,Million 480 Pound Bales,2019-11-08,12:00:00.0000000,2019,11
595,December 2019,U.S. Cotton Supply and Use,Production,,Cotton,United States,2017/18,,Annual,20.92,Million 480 Pound Bales,2019-12-10,12:00:00.0000000,2019,12
595,December 2019,U.S. Cotton Supply and Use,Production,,Cotton,United States,2018/19,Est.,Annual,18.37,Million 480 Pound Bales,2019-12-10,12:00:00.0000000,2019,12
595,December 2019,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,Proj.,Annual,20.21,Million 480 Pound Bales,2019-12-10,12:00:00.0000000,2019,12
596,January 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2017/18,,Annual,20.92,Million 480 Pound Bales,2020-01-10,12:00:00.0000000,2020,1
596,January 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2018/19,Est.,Annual,18.37,Million 480 Pound Bales,2020-01-10,12:00:00.0000000,2020,1
596,January 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,Proj.,Annual,20.1,Million 480 Pound Bales,2020-01-10,12:00:00.0000000,2020,1
597,February 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2017/18,,Annual,20.92,Million 480 Pound Bales,2020-02-11,12:00:00.0000000,2020,2
597,February 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2018/19,Est.,Annual,18.37,Million 480 Pound Bales,2020-02-11,12:00:00.0000000,2020,2
597,February 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,Proj.,Annual,20.1,Million 480 Pound Bales,2020-02-11,12:00:00.0000000,2020,2
598,March 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2017/18,,Annual,20.92,Million 480 Pound Bales,2020-03-10,12:00:00.0000000,2020,3
598,March 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2018/19,Est.,Annual,18.37,Million 480 Pound Bales,2020-03-10,12:00:00.0000000,2020,3
598,March 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,Proj.,Annual,19.8,Million 480 Pound Bales,2020-03-10,12:00:00.0000000,2020,3
599,April 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2017/18,,Annual,20.92,Million 480 Pound Bales,2020-04-09,12:00:00.0000000,2020,4
599,April 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2018/19,Est.,Annual,18.37,Million 480 Pound Bales,2020-04-09,12:00:00.0000000,2020,4
599,April 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,Proj.,Annual,19.8,Million 480 Pound Bales,2020-04-09,12:00:00.0000000,2020,4
600,May 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2018/19,,Annual,18.37,Million 480 Pound Bales,2020-05-12,12:00:00.0000000,2020,5
600,May 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,Est.,Annual,19.91,Million 480 Pound Bales,2020-05-12,12:00:00.0000000,2020,5
600,May 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,Proj.,Annual,19.5,Million 480 Pound Bales,2020-05-12,12:00:00.0000000,2020,5
601,June 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2018/19,,Annual,18.37,Million 480 Pound Bales,2020-06-11,12:00:00.0000000,2020,6
601,June 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,Est.,Annual,19.91,Million 480 Pound Bales,2020-06-11,12:00:00.0000000,2020,6
601,June 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,Proj.,Annual,19.5,Million 480 Pound Bales,2020-06-11,12:00:00.0000000,2020,6
602,July 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2018/19,,Annual,18.37,Million 480 Pound Bales,2020-07-10,12:00:00.0000000,2020,7
602,July 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,Est.,Annual,19.91,Million 480 Pound Bales,2020-07-10,12:00:00.0000000,2020,7
602,July 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,Proj.,Annual,17.5,Million 480 Pound Bales,2020-07-10,12:00:00.0000000,2020,7
603,August 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2018/19,,Annual,18.37,Million 480 Pound Bales,2020-08-12,12:00:00.0000000,2020,8
603,August 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,Est.,Annual,19.91,Million 480 Pound Bales,2020-08-12,12:00:00.0000000,2020,8
603,August 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,Proj.,Annual,18.08,Million 480 Pound Bales,2020-08-12,12:00:00.0000000,2020,8
604,September 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2018/19,,Annual,18.37,Million 480 Pound Bales,2020-09-11,12:00:00.0000000,2020,9
604,September 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,Est.,Annual,19.91,Million 480 Pound Bales,2020-09-11,12:00:00.0000000,2020,9
604,September 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,Proj.,Annual,17.06,Million 480 Pound Bales,2020-09-11,12:00:00.0000000,2020,9
605,October 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2018/19,,Annual,18.37,Million 480 Pound Bales,2020-10-09,12:00:00.0000000,2020,10
605,October 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,Est.,Annual,19.91,Million 480 Pound Bales,2020-10-09,12:00:00.0000000,2020,10
605,October 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,Proj.,Annual,17.05,Million 480 Pound Bales,2020-10-09,12:00:00.0000000,2020,10
606,November 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2018/19,,Annual,18.37,Million 480 Pound Bales,2020-11-10,12:00:00.0000000,2020,11
606,November 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,Est.,Annual,19.91,Million 480 Pound Bales,2020-11-10,12:00:00.0000000,2020,11
606,November 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,Proj.,Annual,17.09,Million 480 Pound Bales,2020-11-10,12:00:00.0000000,2020,11
607,December 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2018/19,,Annual,18.37,Million 480 Pound Bales,2020-12-10,12:00:00.0000000,2020,12
607,December 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,Est.,Annual,19.91,Million 480 Pound Bales,2020-12-10,12:00:00.0000000,2020,12
607,December 2020,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,Proj.,Annual,15.95,Million 480 Pound Bales,2020-12-10,12:00:00.0000000,2020,12
608,January 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2018/19,,Annual,18.37,Million 480 Pound Bales,2021-01-12,12:00:00,2021,1
608,January 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,Est.,Annual,19.91,Million 480 Pound Bales,2021-01-12,12:00:00,2021,1
608,January 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,Proj.,Annual,14.95,Million 480 Pound Bales,2021-01-12,12:00:00,2021,1
609,February 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2018/19,,Annual,18.37,Million 480 Pound Bales,2021-02-09,12:00:00,2021,2
609,February 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,Est.,Annual,19.91,Million 480 Pound Bales,2021-02-09,12:00:00,2021,2
609,February 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,Proj.,Annual,14.95,Million 480 Pound Bales,2021-02-09,12:00:00,2021,2
610,March 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2018/19,,Annual,18.37,Million 480 Pound Bales,2021-03-09,12:00:00,2021,3
610,March 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,Est.,Annual,19.91,Million 480 Pound Bales,2021-03-09,12:00:00,2021,3
610,March 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,Proj.,Annual,14.7,Million 480 Pound Bales,2021-03-09,12:00:00,2021,3
611,April 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2018/19,,Annual,18.37,Million 480 Pound Bales,2021-04-09,12:00:00,2021,4
611,April 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,Est.,Annual,19.91,Million 480 Pound Bales,2021-04-09,12:00:00,2021,4
611,April 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,Proj.,Annual,14.7,Million 480 Pound Bales,2021-04-09,12:00:00,2021,4
612,May 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,,Annual,19.91,Million 480 Pound Bales,2021-05-12,12:00:00.0000000,2021,5
612,May 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,Est.,Annual,14.61,Million 480 Pound Bales,2021-05-12,12:00:00.0000000,2021,5
612,May 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,Proj.,Annual,17.0,Million 480 Pound Bales,2021-05-12,12:00:00.0000000,2021,5
613,June 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,,Annual,19.91,Million 480 Pound Bales,2021-06-10,12:00:00.0000000,2021,6
613,June 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,Est.,Annual,14.61,Million 480 Pound Bales,2021-06-10,12:00:00.0000000,2021,6
613,June 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,Proj.,Annual,17.0,Million 480 Pound Bales,2021-06-10,12:00:00.0000000,2021,6
614,July 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,,Annual,19.91,Million 480 Pound Bales,2021-07-12,12:00:00.0000000,2021,7
614,July 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,Est.,Annual,14.61,Million 480 Pound Bales,2021-07-12,12:00:00.0000000,2021,7
614,July 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,Proj.,Annual,17.8,Million 480 Pound Bales,2021-07-12,12:00:00.0000000,2021,7
615,August 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,,Annual,19.91,Million 480 Pound Bales,2021-08-12,12:00:00.0000000,2021,8
615,August 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,Est.,Annual,14.61,Million 480 Pound Bales,2021-08-12,12:00:00.0000000,2021,8
615,August 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,Proj.,Annual,17.26,Million 480 Pound Bales,2021-08-12,12:00:00.0000000,2021,8
616,September 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,,Annual,19.91,Million 480 Pound Bales,2021-09-10,12:00:00.0000000,2021,9
616,September 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,Est.,Annual,14.61,Million 480 Pound Bales,2021-09-10,12:00:00.0000000,2021,9
616,September 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,Proj.,Annual,18.51,Million 480 Pound Bales,2021-09-10,12:00:00.0000000,2021,9
617,October 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,,Annual,19.91,Million 480 Pound Bales,2021-10-12,12:00:00.0000000,2021,10
617,October 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,Est.,Annual,14.61,Million 480 Pound Bales,2021-10-12,12:00:00.0000000,2021,10
617,October 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,Proj.,Annual,18.0,Million 480 Pound Bales,2021-10-12,12:00:00.0000000,2021,10
618,November 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,,Annual,19.91,Million 480 Pound Bales,2021-11-09,12:00:00,2021,11
618,November 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,Est.,Annual,14.61,Million 480 Pound Bales,2021-11-09,12:00:00,2021,11
618,November 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,Proj.,Annual,18.2,Million 480 Pound Bales,2021-11-09,12:00:00,2021,11
619,December 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,,Annual,19.91,Million 480 Pound Bales,2021-12-09,12:00:00.0000000,2021,12
619,December 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,Est.,Annual,14.61,Million 480 Pound Bales,2021-12-09,12:00:00.0000000,2021,12
619,December 2021,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,Proj.,Annual,18.28,Million 480 Pound Bales,2021-12-09,12:00:00.0000000,2021,12
620,January 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,,Annual,19.91,Million 480 Pound Bales,2022-01-12,12:00:00.0000000,2022,1
620,January 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,Est.,Annual,14.61,Million 480 Pound Bales,2022-01-12,12:00:00.0000000,2022,1
620,January 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,Proj.,Annual,17.62,Million 480 Pound Bales,2022-01-12,12:00:00.0000000,2022,1
621,February 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,,Annual,19.91,Million 480 Pound Bales,2022-02-09,12:00:00.0000000,2022,2
621,February 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,Est.,Annual,14.61,Million 480 Pound Bales,2022-02-09,12:00:00.0000000,2022,2
621,February 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,Proj.,Annual,17.62,Million 480 Pound Bales,2022-02-09,12:00:00.0000000,2022,2
622,March 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,,Annual,19.91,Million 480 Pound Bales,2022-03-09,12:00:00.0000000,2022,3
622,March 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,Est.,Annual,14.61,Million 480 Pound Bales,2022-03-09,12:00:00.0000000,2022,3
622,March 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,Proj.,Annual,17.62,Million 480 Pound Bales,2022-03-09,12:00:00.0000000,2022,3
623,April 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2019/20,,Annual,19.91,Million 480 Pound Bales,2022-04-08,12:00:00.0000000,2022,4
623,April 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,Est.,Annual,14.61,Million 480 Pound Bales,2022-04-08,12:00:00.0000000,2022,4
623,April 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,Proj.,Annual,17.62,Million 480 Pound Bales,2022-04-08,12:00:00.0000000,2022,4
624,May 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,,Annual,14.61,Million 480 Pound Bales,2022-05-12,12:00:00.0000000,2022,5
624,May 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,Est.,Annual,17.52,Million 480 Pound Bales,2022-05-12,12:00:00.0000000,2022,5
624,May 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,Proj.,Annual,16.5,Million 480 Pound Bales,2022-05-12,12:00:00.0000000,2022,5
625,June 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,,Annual,14.61,Million 480 Pound Bales,2022-06-10,12:00:00.0000000,2022,6
625,June 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,Est.,Annual,17.52,Million 480 Pound Bales,2022-06-10,12:00:00.0000000,2022,6
625,June 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,Proj.,Annual,16.5,Million 480 Pound Bales,2022-06-10,12:00:00.0000000,2022,6
626,July 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,,Annual,14.61,Million 480 Pound Bales,2022-07-12,12:00:00.0000000,2022,7
626,July 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,Est.,Annual,17.52,Million 480 Pound Bales,2022-07-12,12:00:00.0000000,2022,7
626,July 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,Proj.,Annual,15.5,Million 480 Pound Bales,2022-07-12,12:00:00.0000000,2022,7
627,August 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,,Annual,14.61,Million 480 Pound Bales,2022-08-12,12:00:00.0000000,2022,8
627,August 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,Est.,Annual,17.52,Million 480 Pound Bales,2022-08-12,12:00:00.0000000,2022,8
627,August 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,Proj.,Annual,12.57,Million 480 Pound Bales,2022-08-12,12:00:00.0000000,2022,8
628,September 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,,Annual,14.61,Million 480 Pound Bales,2022-09-12,12:00:00.0000000,2022,9
628,September 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,Est.,Annual,17.52,Million 480 Pound Bales,2022-09-12,12:00:00.0000000,2022,9
628,September 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,Proj.,Annual,13.83,Million 480 Pound Bales,2022-09-12,12:00:00.0000000,2022,9
630,November 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,,Annual,14.61,Million 480 Pound Bales,2022-11-09,12:00:00.0000000,2022,11
630,November 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,Est.,Annual,17.52,Million 480 Pound Bales,2022-11-09,12:00:00.0000000,2022,11
630,November 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,Proj.,Annual,14.03,Million 480 Pound Bales,2022-11-09,12:00:00.0000000,2022,11
631,December 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,,Annual,14.61,Million 480 Pound Bales,2022-12-09,12:00:00.0000000,2022,12
631,December 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,Est.,Annual,17.52,Million 480 Pound Bales,2022-12-09,12:00:00.0000000,2022,12
631,December 2022,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,Proj.,Annual,14.24,Million 480 Pound Bales,2022-12-09,12:00:00.0000000,2022,12
632,January 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,,Annual,14.61,Million 480 Pound Bales,2023-01-12,12:00:00.0000000,2023,1
632,January 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,Est.,Annual,17.52,Million 480 Pound Bales,2023-01-12,12:00:00.0000000,2023,1
632,January 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,Proj.,Annual,14.68,Million 480 Pound Bales,2023-01-12,12:00:00.0000000,2023,1
633,February 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,,Annual,14.61,Million 480 Pound Bales,2023-02-08,12:00:00.0000000,2023,2
633,February 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,Est.,Annual,17.52,Million 480 Pound Bales,2023-02-08,12:00:00.0000000,2023,2
633,February 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,Proj.,Annual,14.68,Million 480 Pound Bales,2023-02-08,12:00:00.0000000,2023,2
634,March 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,,Annual,14.61,Million 480 Pound Bales,2023-03-08,12:00:00.0000000,2023,3
634,March 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,Est.,Annual,17.52,Million 480 Pound Bales,2023-03-08,12:00:00.0000000,2023,3
634,March 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,Proj.,Annual,14.68,Million 480 Pound Bales,2023-03-08,12:00:00.0000000,2023,3
635,April 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2020/21,,Annual,14.61,Million 480 Pound Bales,2023-04-11,12:00:00.0000000,2023,4
635,April 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,Est.,Annual,17.52,Million 480 Pound Bales,2023-04-11,12:00:00.0000000,2023,4
635,April 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,Proj.,Annual,14.68,Million 480 Pound Bales,2023-04-11,12:00:00.0000000,2023,4
636,May 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,,Annual,17.52,Million 480 Pound Bales,2023-05-12,12:00:00.0000000,2023,5
636,May 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,Est.,Annual,14.47,Million 480 Pound Bales,2023-05-12,12:00:00.0000000,2023,5
636,May 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,Proj.,Annual,15.5,Million 480 Pound Bales,2023-05-12,12:00:00.0000000,2023,5
637,June 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,,Annual,17.52,Million 480 Pound Bales,2023-06-09,12:00:00.0000000,2023,6
637,June 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,Est.,Annual,14.47,Million 480 Pound Bales,2023-06-09,12:00:00.0000000,2023,6
637,June 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,Proj.,Annual,16.5,Million 480 Pound Bales,2023-06-09,12:00:00.0000000,2023,6
638,July 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,,Annual,17.52,Million 480 Pound Bales,2023-07-12,12:00:00.0000000,2023,7
638,July 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,Est.,Annual,14.47,Million 480 Pound Bales,2023-07-12,12:00:00.0000000,2023,7
638,July 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,Proj.,Annual,16.5,Million 480 Pound Bales,2023-07-12,12:00:00.0000000,2023,7
639,August 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,,Annual,17.52,Million 480 Pound Bales,2023-08-11,12:00:00.0000000,2023,8
639,August 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,Est.,Annual,14.47,Million 480 Pound Bales,2023-08-11,12:00:00.0000000,2023,8
639,August 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,Proj.,Annual,13.99,Million 480 Pound Bales,2023-08-11,12:00:00.0000000,2023,8
640,September 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,,Annual,17.52,Million 480 Pound Bales,2023-09-12,12:00:00.0000000,2023,9
640,September 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,Est.,Annual,14.47,Million 480 Pound Bales,2023-09-12,12:00:00.0000000,2023,9
640,September 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,Proj.,Annual,13.13,Million 480 Pound Bales,2023-09-12,12:00:00.0000000,2023,9
641,October 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,,Annual,17.52,Million 480 Pound Bales,2023-10-12,12:00:00.0000000,2023,10
641,October 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,Est.,Annual,14.47,Million 480 Pound Bales,2023-10-12,12:00:00.0000000,2023,10
641,October 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,Proj.,Annual,12.82,Million 480 Pound Bales,2023-10-12,12:00:00.0000000,2023,10
642,November 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,,Annual,17.52,Million 480 Pound Bales,2023-11-09,12:00:00.0000000,2023,11
642,November 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,Est.,Annual,14.47,Million 480 Pound Bales,2023-11-09,12:00:00.0000000,2023,11
642,November 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,Proj.,Annual,13.09,Million 480 Pound Bales,2023-11-09,12:00:00.0000000,2023,11
643,December 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,,Annual,17.52,Million 480 Pound Bales,2023-12-08,12:00:00.0000000,2023,12
643,December 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,Est.,Annual,14.47,Million 480 Pound Bales,2023-12-08,12:00:00.0000000,2023,12
643,December 2023,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,Proj.,Annual,12.78,Million 480 Pound Bales,2023-12-08,12:00:00.0000000,2023,12
644,January 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,,Annual,17.52,Million 480 Pound Bales,2024-01-12,12:00:00.0000000,2024,1
644,January 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,Est.,Annual,14.47,Million 480 Pound Bales,2024-01-12,12:00:00.0000000,2024,1
644,January 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,Proj.,Annual,12.43,Million 480 Pound Bales,2024-01-12,12:00:00.0000000,2024,1
645,February 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2021/22,,Annual,17.52,Million 480 Pound Bales,2024-02-08,12:00:00.0000000,2024,2
645,February 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2022/23,Est.,Annual,14.47,Million 480 Pound Bales,2024-02-08,12:00:00.0000000,2024,2
645,February 2024,U.S. Cotton Supply and Use,Production,,Cotton,United States,2023/24,Proj.,Annual,12.43,Million 480 Pound Bales,2024-02-08,12:00:00.0000000,2024,2
