WasdeNumber,ReportDate,ReportTitle,Attribute,ReliabilityProjection,Commodity,Region,MarketYear,ProjEstFlag,AnnualQuarterFlag,Value,Unit,ReleaseDate,ReleaseTime,ForecastYear,ForecastMonth
595,December 2019,U.S. Wheat Supply and Use,Production,,Wheat,United States,2018/19,Est.,Annual,1885.0,Million Bushels,2019-12-10,12:00:00.0000000,2019,12
595,December 2019,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,Proj.,Annual,1920.0,Million Bushels,2019-12-10,12:00:00.0000000,2019,12
596,January 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2017/18,,Annual,1741.0,Million Bushels,2020-01-10,12:00:00.0000000,2020,1
596,January 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2018/19,Est.,Annual,1885.0,Million Bushels,2020-01-10,12:00:00.0000000,2020,1
596,January 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,Proj.,Annual,1920.0,Million Bushels,2020-01-10,12:00:00.0000000,2020,1
597,February 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2017/18,,Annual,1741.0,Million Bushels,2020-02-11,12:00:00.0000000,2020,2
597,February 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2018/19,Est.,Annual,1885.0,Million Bushels,2020-02-11,12:00:00.0000000,2020,2
597,February 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,Proj.,Annual,1920.0,Million Bushels,2020-02-11,12:00:00.0000000,2020,2
598,March 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2017/18,,Annual,1741.0,Million Bushels,2020-03-10,12:00:00.0000000,2020,3
598,March 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2018/19,Est.,Annual,1885.0,Million Bushels,2020-03-10,12:00:00.0000000,2020,3
598,March 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,Proj.,Annual,1920.0,Million Bushels,2020-03-10,12:00:00.0000000,2020,3
599,April 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2017/18,,Annual,1741.0,Million Bushels,2020-04-09,12:00:00.0000000,2020,4
599,April 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2018/19,Est.,Annual,1885.0,Million Bushels,2020-04-09,12:00:00.0000000,2020,4
599,April 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,Proj.,Annual,1920.0,Million Bushels,2020-04-09,12:00:00.0000000,2020,4
600,May 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2018/19,,Annual,1885.0,Million Bushels,2020-05-12,12:00:00.0000000,2020,5
600,May 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,Est.,Annual,1920.0,Million Bushels,2020-05-12,12:00:00.0000000,2020,5
600,May 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,Proj.,Annual,1866.0,Million Bushels,2020-05-12,12:00:00.0000000,2020,5
601,June 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2018/19,,Annual,1885.0,Million Bushels,2020-06-11,12:00:00.0000000,2020,6
601,June 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,Est.,Annual,1920.0,Million Bushels,2020-06-11,12:00:00.0000000,2020,6
601,June 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,Proj.,Annual,1877.0,Million Bushels,2020-06-11,12:00:00.0000000,2020,6
602,July 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2018/19,,Annual,1885.0,Million Bushels,2020-07-10,12:00:00.0000000,2020,7
602,July 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,Est.,Annual,1920.0,Million Bushels,2020-07-10,12:00:00.0000000,2020,7
602,July 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,Proj.,Annual,1824.0,Million Bushels,2020-07-10,12:00:00.0000000,2020,7
603,August 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2018/19,,Annual,1885.0,Million Bushels,2020-08-12,12:00:00.0000000,2020,8
603,August 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,Est.,Annual,1920.0,Million Bushels,2020-08-12,12:00:00.0000000,2020,8
603,August 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,Proj.,Annual,1838.0,Million Bushels,2020-08-12,12:00:00.0000000,2020,8
604,September 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2018/19,,Annual,1885.0,Million Bushels,2020-09-11,12:00:00.0000000,2020,9
604,September 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,Est.,Annual,1920.0,Million Bushels,2020-09-11,12:00:00.0000000,2020,9
604,September 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,Proj.,Annual,1838.0,Million Bushels,2020-09-11,12:00:00.0000000,2020,9
605,October 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2018/19,,Annual,1885.0,Million Bushels,2020-10-09,12:00:00.0000000,2020,10
605,October 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,Est.,Annual,1932.0,Million Bushels,2020-10-09,12:00:00.0000000,2020,10
605,October 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,Proj.,Annual,1826.0,Million Bushels,2020-10-09,12:00:00.0000000,2020,10
606,November 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2018/19,,Annual,1885.0,Million Bushels,2020-11-10,12:00:00.0000000,2020,11
606,November 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,Est.,Annual,1932.0,Million Bushels,2020-11-10,12:00:00.0000000,2020,11
606,November 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,Proj.,Annual,1826.0,Million Bushels,2020-11-10,12:00:00.0000000,2020,11
607,December 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2018/19,,Annual,1885.0,Million Bushels,2020-12-10,12:00:00.0000000,2020,12
607,December 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,Est.,Annual,1932.0,Million Bushels,2020-12-10,12:00:00.0000000,2020,12
607,December 2020,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,Proj.,Annual,1826.0,Million Bushels,2020-12-10,12:00:00.0000000,2020,12
608,January 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2018/19,,Annual,1885.0,Million Bushels,2021-01-12,12:00:00,2021,1
608,January 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,Est.,Annual,1932.0,Million Bushels,2021-01-12,12:00:00,2021,1
608,January 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,Proj.,Annual,1826.0,Million Bushels,2021-01-12,12:00:00,2021,1
609,February 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2018/19,,Annual,1885.0,Million Bushels,2021-02-09,12:00:00,2021,2
609,February 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,Est.,Annual,1932.0,Million Bushels,2021-02-09,12:00:00,2021,2
609,February 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,Proj.,Annual,1826.0,Million Bushels,2021-02-09,12:00:00,2021,2
610,March 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2018/19,,Annual,1885.0,Million Bushels,2021-03-09,12:00:00,2021,3
610,March 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,Est.,Annual,1932.0,Million Bushels,2021-03-09,12:00:00,2021,3
610,March 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,Proj.,Annual,1826.0,Million Bushels,2021-03-09,12:00:00,2021,3
611,April 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2018/19,,Annual,1885.0,Million Bushels,2021-04-09,12:00:00,2021,4
611,April 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,Est.,Annual,1932.0,Million Bushels,2021-04-09,12:00:00,2021,4
611,April 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,Proj.,Annual,1826.0,Million Bushels,2021-04-09,12:00:00,2021,4
612,May 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,,Annual,1932.0,Million Bushels,2021-05-12,12:00:00.0000000,2021,5
612,May 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,Est.,Annual,1826.0,Million Bushels,2021-05-12,12:00:00.0000000,2021,5
612,May 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,Proj.,Annual,1872.0,Million Bushels,2021-05-12,12:00:00.0000000,2021,5
613,June 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,,Annual,1932.0,Million Bushels,2021-06-10,12:00:00.0000000,2021,6
613,June 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,Est.,Annual,1826.0,Million Bushels,2021-06-10,12:00:00.0000000,2021,6
613,June 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,Proj.,Annual,1898.0,Million Bushels,2021-06-10,12:00:00.0000000,2021,6
614,July 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,,Annual,1932.0,Million Bushels,2021-07-12,12:00:00.0000000,2021,7
614,July 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,Est.,Annual,1826.0,Million Bushels,2021-07-12,12:00:00.0000000,2021,7
614,July 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,Proj.,Annual,1746.0,Million Bushels,2021-07-12,12:00:00.0000000,2021,7
615,August 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,,Annual,1932.0,Million Bushels,2021-08-12,12:00:00.0000000,2021,8
615,August 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,Est.,Annual,1826.0,Million Bushels,2021-08-12,12:00:00.0000000,2021,8
615,August 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,Proj.,Annual,1697.0,Million Bushels,2021-08-12,12:00:00.0000000,2021,8
616,September 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,,Annual,1932.0,Million Bushels,2021-09-10,12:00:00.0000000,2021,9
616,September 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,Est.,Annual,1826.0,Million Bushels,2021-09-10,12:00:00.0000000,2021,9
616,September 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,Proj.,Annual,1697.0,Million Bushels,2021-09-10,12:00:00.0000000,2021,9
617,October 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,,Annual,1932.0,Million Bushels,2021-10-12,12:00:00.0000000,2021,10
617,October 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,Est.,Annual,1828.0,Million Bushels,2021-10-12,12:00:00.0000000,2021,10
617,October 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,Proj.,Annual,1646.0,Million Bushels,2021-10-12,12:00:00.0000000,2021,10
618,November 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,,Annual,1932.0,Million Bushels,2021-11-09,12:00:00,2021,11
618,November 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,Est.,Annual,1828.0,Million Bushels,2021-11-09,12:00:00,2021,11
618,November 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,Proj.,Annual,1646.0,Million Bushels,2021-11-09,12:00:00,2021,11
619,December 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,,Annual,1932.0,Million Bushels,2021-12-09,12:00:00.0000000,2021,12
619,December 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,Est.,Annual,1828.0,Million Bushels,2021-12-09,12:00:00.0000000,2021,12
619,December 2021,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,Proj.,Annual,1646.0,Million Bushels,2021-12-09,12:00:00.0000000,2021,12
620,January 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,,Annual,1932.0,Million Bushels,2022-01-12,12:00:00.0000000,2022,1
620,January 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,Est.,Annual,1828.0,Million Bushels,2022-01-12,12:00:00.0000000,2022,1
620,January 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,Proj.,Annual,1646.0,Million Bushels,2022-01-12,12:00:00.0000000,2022,1
621,February 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,,Annual,1932.0,Million Bushels,2022-02-09,12:00:00.0000000,2022,2
621,February 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,Est.,Annual,1828.0,Million Bushels,2022-02-09,12:00:00.0000000,2022,2
621,February 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,Proj.,Annual,1646.0,Million Bushels,2022-02-09,12:00:00.0000000,2022,2
622,March 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,,Annual,1932.0,Million Bushels,2022-03-09,12:00:00.0000000,2022,3
622,March 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,Est.,Annual,1828.0,Million Bushels,2022-03-09,12:00:00.0000000,2022,3
622,March 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,Proj.,Annual,1646.0,Million Bushels,2022-03-09,12:00:00.0000000,2022,3
623,April 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2019/20,,Annual,1932.0,Million Bushels,2022-04-08,12:00:00.0000000,2022,4
623,April 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,Est.,Annual,1828.0,Million Bushels,2022-04-08,12:00:00.0000000,2022,4
623,April 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,Proj.,Annual,1646.0,Million Bushels,2022-04-08,12:00:00.0000000,2022,4
624,May 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,,Annual,1828.0,Million Bushels,2022-05-12,12:00:00.0000000,2022,5
624,May 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,Est.,Annual,1646.0,Million Bushels,2022-05-12,12:00:00.0000000,2022,5
624,May 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,Proj.,Annual,1729.0,Million Bushels,2022-05-12,12:00:00.0000000,2022,5
625,June 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,,Annual,1828.0,Million Bushels,2022-06-10,12:00:00.0000000,2022,6
625,June 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,Est.,Annual,1646.0,Million Bushels,2022-06-10,12:00:00.0000000,2022,6
625,June 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,Proj.,Annual,1737.0,Million Bushels,2022-06-10,12:00:00.0000000,2022,6
626,July 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,,Annual,1828.0,Million Bushels,2022-07-12,12:00:00.0000000,2022,7
626,July 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,Est.,Annual,1646.0,Million Bushels,2022-07-12,12:00:00.0000000,2022,7
626,July 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,Proj.,Annual,1781.0,Million Bushels,2022-07-12,12:00:00.0000000,2022,7
627,August 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,,Annual,1828.0,Million Bushels,2022-08-12,12:00:00.0000000,2022,8
627,August 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,Est.,Annual,1646.0,Million Bushels,2022-08-12,12:00:00.0000000,2022,8
627,August 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,Proj.,Annual,1783.0,Million Bushels,2022-08-12,12:00:00.0000000,2022,8
628,September 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,,Annual,1828.0,Million Bushels,2022-09-12,12:00:00.0000000,2022,9
628,September 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,Est.,Annual,1646.0,Million Bushels,2022-09-12,12:00:00.0000000,2022,9
628,September 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,Proj.,Annual,1783.0,Million Bushels,2022-09-12,12:00:00.0000000,2022,9
630,November 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,,Annual,1828.0,Million Bushels,2022-11-09,12:00:00.0000000,2022,11
630,November 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,Est.,Annual,1646.0,Million Bushels,2022-11-09,12:00:00.0000000,2022,11
630,November 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,Proj.,Annual,1650.0,Million Bushels,2022-11-09,12:00:00.0000000,2022,11
631,December 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,,Annual,1828.0,Million Bushels,2022-12-09,12:00:00.0000000,2022,12
631,December 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,Est.,Annual,1646.0,Million Bushels,2022-12-09,12:00:00.0000000,2022,12
631,December 2022,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,Proj.,Annual,1650.0,Million Bushels,2022-12-09,12:00:00.0000000,2022,12
632,January 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,,Annual,1828.0,Million Bushels,2023-01-12,12:00:00.0000000,2023,1
632,January 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,Est.,Annual,1646.0,Million Bushels,2023-01-12,12:00:00.0000000,2023,1
632,January 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,Proj.,Annual,1650.0,Million Bushels,2023-01-12,12:00:00.0000000,2023,1
633,February 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,,Annual,1828.0,Million Bushels,2023-02-08,12:00:00.0000000,2023,2
633,February 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,Est.,Annual,1646.0,Million Bushels,2023-02-08,12:00:00.0000000,2023,2
633,February 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,Proj.,Annual,1650.0,Million Bushels,2023-02-08,12:00:00.0000000,2023,2
634,March 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,,Annual,1828.0,Million Bushels,2023-03-08,12:00:00.0000000,2023,3
634,March 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,Est.,Annual,1646.0,Million Bushels,2023-03-08,12:00:00.0000000,2023,3
634,March 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,Proj.,Annual,1650.0,Million Bushels,2023-03-08,12:00:00.0000000,2023,3
635,April 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2020/21,,Annual,1828.0,Million Bushels,2023-04-11,12:00:00.0000000,2023,4
635,April 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,Est.,Annual,1646.0,Million Bushels,2023-04-11,12:00:00.0000000,2023,4
635,April 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,Proj.,Annual,1650.0,Million Bushels,2023-04-11,12:00:00.0000000,2023,4
636,May 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,,Annual,1646.0,Million Bushels,2023-05-12,12:00:00.0000000,2023,5
636,May 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,Est.,Annual,1650.0,Million Bushels,2023-05-12,12:00:00.0000000,2023,5
636,May 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,Proj.,Annual,1659.0,Million Bushels,2023-05-12,12:00:00.0000000,2023,5
637,June 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,,Annual,1646.0,Million Bushels,2023-06-09,12:00:00.0000000,2023,6
637,June 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,Est.,Annual,1650.0,Million Bushels,2023-06-09,12:00:00.0000000,2023,6
637,June 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,Proj.,Annual,1665.0,Million Bushels,2023-06-09,12:00:00.0000000,2023,6
638,July 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,,Annual,1646.0,Million Bushels,2023-07-12,12:00:00.0000000,2023,7
638,July 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,Est.,Annual,1650.0,Million Bushels,2023-07-12,12:00:00.0000000,2023,7
638,July 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,Proj.,Annual,1739.0,Million Bushels,2023-07-12,12:00:00.0000000,2023,7
639,August 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,,Annual,1646.0,Million Bushels,2023-08-11,12:00:00.0000000,2023,8
639,August 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,Est.,Annual,1650.0,Million Bushels,2023-08-11,12:00:00.0000000,2023,8
639,August 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,Proj.,Annual,1734.0,Million Bushels,2023-08-11,12:00:00.0000000,2023,8
640,September 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,,Annual,1646.0,Million Bushels,2023-09-12,12:00:00.0000000,2023,9
640,September 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,Est.,Annual,1650.0,Million Bushels,2023-09-12,12:00:00.0000000,2023,9
640,September 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,Proj.,Annual,1734.0,Million Bushels,2023-09-12,12:00:00.0000000,2023,9
641,October 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,,Annual,1646.0,Million Bushels,2023-10-12,12:00:00.0000000,2023,10
641,October 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,Est.,Annual,1650.0,Million Bushels,2023-10-12,12:00:00.0000000,2023,10
641,October 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,Proj.,Annual,1812.0,Million Bushels,2023-10-12,12:00:00.0000000,2023,10
642,November 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,,Annual,1646.0,Million Bushels,2023-11-09,12:00:00.0000000,2023,11
642,November 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,Est.,Annual,1650.0,Million Bushels,2023-11-09,12:00:00.0000000,2023,11
642,November 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,Proj.,Annual,1812.0,Million Bushels,2023-11-09,12:00:00.0000000,2023,11
643,December 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,,Annual,1646.0,Million Bushels,2023-12-08,12:00:00.0000000,2023,12
643,December 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,Est.,Annual,1650.0,Million Bushels,2023-12-08,12:00:00.0000000,2023,12
643,December 2023,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,Proj.,Annual,1812.0,Million Bushels,2023-12-08,12:00:00.0000000,2023,12
644,January 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,,Annual,1646.0,Million Bushels,2024-01-12,12:00:00.0000000,2024,1
644,January 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,Est.,Annual,1650.0,Million Bushels,2024-01-12,12:00:00.0000000,2024,1
644,January 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,Proj.,Annual,1812.0,Million Bushels,2024-01-12,12:00:00.0000000,2024,1
645,February 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,,Annual,1646.0,Million Bushels,2024-02-08,12:00:00.0000000,2024,2
645,February 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,Est.,Annual,1650.0,Million Bushels,2024-02-08,12:00:00.0000000,2024,2
645,February 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,Proj.,Annual,1812.0,Million Bushels,2024-02-08,12:00:00.0000000,2024,2
646,March 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,,Annual,1646.0,Million Bushels,2024-03-08,12:00:00.0000000,2024,3
646,March 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,Est.,Annual,1650.0,Million Bushels,2024-03-08,12:00:00.0000000,2024,3
646,March 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,Proj.,Annual,1812.0,Million Bushels,2024-03-08,12:00:00.0000000,2024,3
647,April 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2021/22,,Annual,1646.0,Million Bushels,2024-04-11,12:00:00.0000000,2024,4
647,April 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,Est.,Annual,1650.0,Million Bushels,2024-04-11,12:00:00.0000000,2024,4
647,April 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,Proj.,Annual,1812.0,Million Bushels,2024-04-11,12:00:00.0000000,2024,4
648,May 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,,Annual,1650.0,Million Bushels,2024-05-10,12:00:00.0000000,2024,5
648,May 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,Est.,Annual,1812.0,Million Bushels,2024-05-10,12:00:00.0000000,2024,5
648,May 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2024/25,Proj.,Annual,1858.0,Million Bushels,2024-05-10,12:00:00.0000000,2024,5
649,June 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,,Annual,1650.0,Million Bushels,2024-06-12,12:00:00.0000000,2024,6
649,June 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,Est.,Annual,1812.0,Million Bushels,2024-06-12,12:00:00.0000000,2024,6
649,June 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2024/25,Proj.,Annual,1875.0,Million Bushels,2024-06-12,12:00:00.0000000,2024,6
650,July 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,,Annual,1650.0,Million Bushels,2024-07-12,12:00:00.0000000,2024,7
650,July 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,Est.,Annual,1812.0,Million Bushels,2024-07-12,12:00:00.0000000,2024,7
650,July 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2024/25,Proj.,Annual,2008.0,Million Bushels,2024-07-12,12:00:00.0000000,2024,7
651,August 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,,Annual,1650.0,Million Bushels,2024-08-12,12:00:00.0000000,2024,8
651,August 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,Est.,Annual,1812.0,Million Bushels,2024-08-12,12:00:00.0000000,2024,8
651,August 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2024/25,Proj.,Annual,1982.0,Million Bushels,2024-08-12,12:00:00.0000000,2024,8
652,September 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,,Annual,1650.0,Million Bushels,2024-09-12,12:00:00.0000000,2024,9
652,September 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,Est.,Annual,1812.0,Million Bushels,2024-09-12,12:00:00.0000000,2024,9
652,September 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2024/25,Proj.,Annual,1982.0,Million Bushels,2024-09-12,12:00:00.0000000,2024,9
653,October 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2022/23,,Annual,1650.0,Million Bushels,2024-10-11,12:00:00.0000000,2024,10
653,October 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2023/24,Est.,Annual,1804.0,Million Bushels,2024-10-11,12:00:00.0000000,2024,10
653,October 2024,U.S. Wheat Supply and Use,Production,,Wheat,United States,2024/25,Proj.,Annual,1971.0,Million Bushels,2024-10-11,12:00:00.0000000,2024,10
